decade,orig_id,outflow,orig_pop,orig_name,outflow_pop_pct
1990,5001,21004.272207260132,196025.0,Pantanais Sul Mato-grossense,10.715098690095719
1990,5002,42949.44655907154,624734.0,Centro Norte de Mato Grosso do Sul,6.874837380240477
1990,5003,27676.255460500717,263695.0,Leste de Mato Grosso do Sul,10.495555645916957
1990,5004,71538.98662185669,634107.0,Sudoeste de Mato Grosso do Sul,11.28184779885046
1990,5101,49643.89305019379,432193.0,Norte Mato-grossense,11.486510204976431
1990,5102,19144.018640637398,171368.0,Nordeste Mato-grossense,11.171291396665303
1990,5103,26447.38844025135,229106.0,Sudoeste Mato-grossense,11.543734533469813
1990,5104,59822.51462960243,708007.0,Centro-Sul Mato-grossense,8.44942417654097
1990,5105,25247.955637693405,283815.0,Sudeste Mato-grossense,8.89592010207121
1990,5201,24098.097654104233,209087.0,Noroeste Goiano,11.525392613650888
1990,5202,36424.65806663036,266618.0,Norte Goiano,13.661740042544151
1990,5203,102854.6381188631,2027504.0,Centro Goiano,5.072968443902607
1990,5204,31792.109395980835,581407.0,Leste Goiano,5.46813323471868
1990,5205,65788.53428447247,907660.0,Sul Goiano,7.248147355229102
1990,5301,143564.7682762146,1580057.0,Distrito Federal,9.086049951122941
2000,1101,32132.588469862938,472373.0,Madeira-Guaporé,6.802376187856406
2000,1102,73201.809497118,908579.0,Leste Rondoniense,8.056735792607798
2000,1201,8436.551791906357,157978.0,Vale do Juruá,5.340333332430058
2000,1202,12707.730913162231,399904.0,Vale do Acre,3.177695375180601
2000,1301,3554.1231248378754,101720.0,Norte Amazonense,3.4940258797069164
2000,1302,10798.189680337906,313169.0,Sudoeste Amazonense,3.4480391355267943
2000,1303,51754.887842178345,2167589.0,Centro Amazonense,2.3876707181194563
2000,1304,15325.313873529434,234775.0,Sul Amazonense,6.527660046226998
2000,1401,11913.576170682907,260596.0,Norte de Roraima,4.571665018144142
2000,1402,6480.498858332634,63801.0,Sul de Roraima,10.157362515215489
2000,1501,55176.96865212917,638320.0,Baixo Amazonas,8.64409209364099
2000,1502,22448.47658443451,380555.0,Marajó,5.898878370914719
2000,1503,102786.24495863914,2086551.0,Metropolitana de Belém,4.926131446518161
2000,1504,84253.53990781307,1475673.0,Nordeste Paraense,5.709499320500752
2000,1505,36965.3401222229,422226.0,Sudoeste Paraense,8.754870643262826
2000,1506,85982.37307596207,1192640.0,Sudeste Paraense,7.209415504759363
2000,1601,2477.133880853653,36144.0,Norte do Amapá,6.853513393242732
2000,1602,16000.068100214005,440888.0,Sul do Amapá,3.629055020824791
2000,1701,71168.33057272434,764552.0,Ocidental do Tocantins,9.308501000942297
2000,1702,35731.87968969345,393138.0,Oriental do Tocantins,9.088889827412626
2000,2101,72642.86082494259,2147128.0,Norte Maranhense,3.383257114850283
2000,2102,111116.38820540905,1241181.0,Oeste Maranhense,8.952472540701883
2000,2103,76306.75414347649,843035.0,Centro Maranhense,9.051433706011789
2000,2104,80115.43306040764,1169028.0,Leste Maranhense,6.853166310850351
2000,2105,19818.1844291687,257181.0,Sul Maranhense,7.705928676367501
2000,2201,38571.51523756981,576343.0,Norte Piauiense,6.692458351636058
2000,2202,69640.92265617847,1317847.0,Centro-Norte Piauiense,5.284446726833879
2000,2203,30453.539571285248,469304.0,Sudoeste Piauiense,6.48908587424894
2000,2204,21357.384968996048,479933.0,Sudeste Piauiense,4.450076358365865
2000,2301,51366.39550065994,1178307.0,Noroeste Cearense,4.359338907488451
2000,2302,45396.02956068516,876470.0,Norte Cearense,5.1794162447870615
2000,2303,106717.88186824322,2930374.0,Metropolitana de Fortaleza,3.641783672263104
2000,2304,55116.22624182701,814125.0,Sertões Cearenses,6.769995546362907
2000,2305,24073.357727646828,484830.0,Jaguaribe,4.965319334126772
2000,2306,21816.542224287987,357623.0,Centro-Sul Cearense,6.100430404165277
2000,2307,40454.87776470184,789868.0,Sul Cearense,5.12172638525701
2000,2401,37461.63948619366,742075.0,Oeste Potiguar,5.048228209573649
2000,2402,22949.656162381172,360612.0,Central Potiguar,6.364085544125312
2000,2403,24765.416274785995,388785.0,Agreste Potiguar,6.36995158629731
2000,2404,49657.64299583435,1286037.0,Leste Potiguar,3.861291937621884
2000,2501,54675.04551756382,819855.0,Sertão Paraibano,6.6688677287525016
2000,2502,20902.76835024357,277116.0,Borborema,7.542966970598439
2000,2503,78550.29589700699,1151229.0,Agreste Paraibano,6.823168622142683
2000,2504,52564.07368135452,1196594.0,Mata Paraibana,4.392807726041959
2000,2601,66376.12448370457,912534.0,Sertão Pernambucano,7.273824809125421
2000,2602,30134.59941804409,465927.0,São Francisco Pernambucano,6.467665410685385
2000,2603,101128.83964562416,2000351.0,Agreste Pernambucano,5.0555547324256676
2000,2604,82595.32263016701,1210725.0,Mata Pernambucana,6.8219721761892265
2000,2605,115579.68455088139,3339616.0,Metropolitana de Recife,3.4608674934747405
2000,2701,28076.728932142258,413808.0,Sertão Alagoano,6.784965233185984
