decade,dest_id,inflow,dest_pop,dest_name,inflow_pop_pct
2000,4103,127697.33343303204,1829191.0,Norte Central Paranaense,6.9810825350131305
2000,4104,32515.96585714817,548190.0,Norte Pioneiro Paranaense,5.931513865110303
2000,4105,32298.45356106758,623356.0,Centro Oriental Paranaense,5.18138167613171
2000,4106,67630.11239624023,1138626.0,Oeste Paranaense,5.939624810626161
2000,4107,23947.937180042267,472626.0,Sudoeste Paranaense,5.066995294385469
2000,4108,28454.995170116425,533799.0,Centro-Sul Paranaense,5.330657264272961
2000,4109,15004.080088376999,377612.0,Sudeste Paranaense,3.97341188531535
2000,4110,233188.11993932724,3053473.0,Metropolitana de Curitiba,7.6368161742162854
2000,4201,45188.93256866932,1116963.0,Oeste Catarinense,4.045696461625794
2000,4202,68737.50355112553,1026606.0,Norte Catarinense,6.695607034356464
2000,4203,16297.681552052498,401184.0,Serrana,4.062395696750742
2000,4204,87893.74767565727,1187183.0,Vale do Itajaí,7.403555111188188
2000,4205,75454.56201946735,803255.0,Grande Florianópolis,9.393600042261468
2000,4206,33665.391021728516,822671.0,Sul Catarinense,4.09220587838012
2000,4301,52549.22014307976,1959688.0,Noroeste Rio-grandense,2.681509512895918
2000,4302,55689.26250123978,923118.0,Nordeste Rio-grandense,6.032734980927658
2000,4303,27661.507835507393,526558.0,Centro Ocidental Rio-grandense,5.253268934382802
2000,4304,34892.53756392002,732957.0,Centro Oriental Rio-grandense,4.760516314588717
2000,4305,182923.23647904396,4403498.0,Metropolitana de Porto Alegre,4.154043818778707
2000,4306,25807.859049797058,747115.0,Sudoeste Rio-grandense,3.454335550724729
2000,4307,24876.95593214035,894908.0,Sudeste Rio-grandense,2.7798338971313643
2000,5001,13886.981579780579,222589.0,Pantanais Sul Mato-grossense,6.238844498057217
2000,5002,79171.14671504498,827990.0,Centro Norte de Mato Grosso do Sul,9.561848176311909
2000,5003,32259.48504459858,317109.0,Leste de Mato Grosso do Sul,10.172995734778445
2000,5004,39337.83055484295,710382.0,Sudoeste de Mato Grosso do Sul,5.53756015141754
2000,5101,101173.93254947662,709128.0,Norte Mato-grossense,14.267372399549394
2000,5102,25084.883569598198,227659.0,Nordeste Mato-grossense,11.01862152148529
2000,5103,26860.436552524567,278110.0,Sudoeste Mato-grossense,9.658205944599104
2000,5104,59823.93984258175,931042.0,Centro-Sul Mato-grossense,6.425482399567555
2000,5105,35378.74592983723,359306.0,Sudeste Mato-grossense,9.846411117497961
2000,5201,18774.754665732384,219901.0,Noroeste Goiano,8.537821413150638
2000,5202,21826.038513064384,282521.0,Norte Goiano,7.725457050295159
2000,5203,199466.93656384945,2536110.0,Centro Goiano,7.8650743289466725
2000,5204,178865.79679346085,907456.0,Leste Goiano,19.71068534380299
2000,5205,75555.02942943573,1058208.0,Sul Goiano,7.139903443315088
2000,5301,204355.55414927006,2051146.0,Distrito Federal,9.96299406035797
2010,1101,63275.77637028694,611689.0,Madeira-Guaporé,10.344435876775117
2010,1102,40271.963445067406,950720.0,Leste Rondoniense,4.235943647453236
2010,1201,4140.0479435920715,206084.0,Vale do Juruá,2.00891284310867
2010,1202,16743.39041531086,527475.0,Vale do Acre,3.1742528869256095
2010,1301,3164.913028240204,121337.0,Norte Amazonense,2.608365979248048
2010,1302,4888.114684820175,351939.0,Sudoeste Amazonense,1.3889096362779274
2010,1303,79035.68063926697,2726732.0,Centro Amazonense,2.898549642548918
2010,1304,10758.705120325089,283977.0,Sul Amazonense,3.7885832727034545
2010,1401,22565.112466216087,362681.0,Norte de Roraima,6.221752026220312
2010,1402,9320.266029596329,87798.0,Sul de Roraima,10.615578976282293
2010,1501,21646.20968270302,736432.0,Baixo Amazonas,2.939335835854908
2010,1502,8141.44157397747,487010.0,Marajó,1.6717195897368577
2010,1503,97379.45029711723,2437297.0,Metropolitana de Belém,3.9953871151984037
2010,1504,50927.0765106678,1789387.0,Nordeste Paraense,2.8460627304584083
2010,1505,26233.489211678505,483411.0,Sudoeste Paraense,5.4267464355752155
2010,1506,122325.73404836655,1647514.0,Sudeste Paraense,7.424867652011852
2010,1601,5464.568863749504,53934.0,Norte do Amapá,10.131955471037758
2010,1602,36355.1745698452,615592.0,Sul do Amapá,5.905725638059819
2010,1701,57535.7798486948,870586.0,Ocidental do Tocantins,6.608856545900669
2010,1702,53288.84758782387,512859.0,Oriental do Tocantins,10.390545469188192
2010,2101,58981.727355480194,2605412.0,Norte Maranhense,2.2638157556455636
2010,2102,55243.24194395542,1409940.0,Oeste Maranhense,3.9181271503720314
2010,2103,26506.460436582565,915039.0,Centro Maranhense,2.896757453680397
2010,2104,34206.86825168133,1336005.0,Leste Maranhense,2.56038474793742
2010,2105,18907.126276016235,308393.0,Sul Maranhense,6.130854551178605
2010,2201,18849.4608874321,632883.0,Norte Piauiense,2.978348428924793
2010,2202,46811.505495905876,1446398.0,Centro-Norte Piauiense,3.2364194015689924
2010,2203,17067.119146943092,511616.0,Sudoeste Piauiense,3.335923651125667
2010,2204,13493.932122349739,519395.0,Sudeste Piauiense,2.59800963088781
2010,2301,35608.97236812115,1326771.0,Noroeste Cearense,2.683882325444342
2010,2302,36745.93437445164,1006582.0,Norte Cearense,3.6505654158778555
2010,2303,116847.04375815392,3468137.0,Metropolitana de Fortaleza,3.369158823834062
2010,2304,26948.43488049507,869778.0,Sertões Cearenses,3.0983118543461745
2010,2305,16778.376412510872,528274.0,Jaguaribe,3.176074615163887
2010,2306,13701.957485675812,376239.0,Centro-Sul Cearense,3.6418227471569433
2010,2307,29951.77249276638,876600.0,Sul Cearense,3.416811828971752
2010,2401,26241.142310857773,826707.0,Oeste Potiguar,3.174176862039123
2010,2402,15212.112734675407,381846.0,Central Potiguar,3.9838345130433233
2010,2403,18313.37327861786,426757.0,Agreste Potiguar,4.291288315977912
2010,2404,74378.4561843872,1532717.0,Leste Potiguar,4.852719463827126
2010,2501,27157.101952195168,863178.0,Sertão Paraibano,3.1461763335250863
2010,2502,12300.251828074455,298263.0,Borborema,4.123961680823453
2010,2503,39046.830030202866,1213279.0,Agreste Paraibano,3.2182894478683686
2010,2504,63907.361196517944,1391808.0,Mata Paraibana,4.5916793980576305
2010,2601,38632.456138134,996830.0,Sertão Pernambucano,3.8755310472331295
2010,2602,31636.89218723774,578203.0,São Francisco Pernambucano,5.471589076368981
2010,2603,71995.79787838459,2217600.0,Agreste Pernambucano,3.2465637571421624
2010,2604,39857.426250219345,1310638.0,Mata Pernambucana,3.0410705511529
2010,2605,98564.16745233536,3693177.0,Metropolitana de Recife,2.6688178620286913
2010,2701,12791.297612190247,432667.0,Sertão Alagoano,2.9563839193167603
2010,2702,21877.765845656395,623302.0,Agreste Alagoano,3.509978444743703
2010,2703,46466.36073553562,2064525.0,Leste Alagoano,2.250704677130847
2010,2801,8951.515938282013,224691.0,Sertão Sergipano,3.9839227820793948
2010,2802,18512.08577299118,446207.0,Agreste Sergipano,4.148766328854362
2010,2803,53682.042081832886,1397119.0,Leste Sergipano,3.842338561127068
2010,2901,37178.39980280399,579253.0,Extremo Oeste Baiano,6.41833530474663
2010,2902,39503.18565130234,964405.0,Vale São-Franciscano da Bahia,4.096119954925818
2010,2903,69654.74567556381,2226300.0,Centro Norte Baiano,3.1287223498883265
2010,2904,40499.72838103771,1545922.0,Nordeste Baiano,2.6197782540799412
2010,2905,131229.2601082325,4210499.0,Metropolitana de Salvador,3.11671514726004
2010,2906,67976.56543326378,2478787.0,Centro Sul Baiano,2.742331851557386
2010,2907,69109.28581702709,2011740.0,Sul Baiano,3.4352990852211067
2010,3101,17621.09062051773,366418.0,Noroeste de Minas,4.809013372846785
2010,3102,38348.14665186405,1610413.0,Norte de Minas,2.381261617477259
2010,3103,22079.22521030903,699413.0,Jequitinhonha,3.156822250988905
2010,3104,14369.760229468346,385413.0,Vale do Mucuri,3.7284056919378292
2010,3105,118574.23295557499,2144482.0,Triângulo Mineiro/Alto Paranaíba,5.52927154229203
2010,3106,19509.36396074295,412712.0,Central Mineira,4.7271133286027425
2010,3107,195252.9663066864,6236117.0,Metropolitana de Belo Horizonte,3.131002293681892
2010,3108,50584.59480512142,1620993.0,Vale do Rio Doce,3.120593044209409
2010,3109,48564.61654257774,955030.0,Oeste de Minas,5.085140418895505
2010,3110,91558.52579784393,2438611.0,Sul/Sudoeste de Minas,3.754535914003666
2010,3111,20126.56091403961,554354.0,Campo das Vertentes,3.63063329822453
2010,3112,64726.6265989542,2173374.0,Zona da Mata,2.978163288921014
2010,3201,20821.110068678856,413065.0,Noroeste Espírito-santense,5.040637688663734
2010,3202,41039.85771214962,548850.0,Litoral Norte Espírito-santense,7.477426931247084
2010,3203,112856.19966006279,1987103.0,Central Espírito-santense,5.679433811939431
2010,3204,18678.885761976242,565934.0,Sul Espírito-santense,3.300541363829747
2010,3301,12155.000747919083,317493.0,Noroeste Fluminense,3.8284310986129086
2010,3302,41129.71168231964,849515.0,Norte Fluminense,4.841552142377667
2010,3303,17973.22132563591,481357.0,Centro Fluminense,3.7338651615403764
2010,3304,97814.08768939972,700842.0,Baixadas,13.956653238447428
2010,3305,40149.289939284325,1062237.0,Sul Fluminense,3.779692285175938
2010,3306,230778.04080486298,12578485.0,Metropolitana do Rio de Janeiro,1.8347045833012718
2010,3501,91043.62313556671,1569220.0,São José do Rio Preto,5.801839330085438
2010,3502,112697.8966357708,2376360.0,Ribeirão Preto,4.742458913454644
2010,3503,45956.54589796066,695801.0,Araçatuba,6.604840449778121
2010,3504,76335.28862476349,1454111.0,Bauru,5.249619088554002
2010,3505,47289.29140937328,810926.0,Araraquara,5.831517476239914
2010,3506,71827.03497719765,1377257.0,Piracicaba,5.215223809150917
2010,3507,207545.52691948414,3785620.0,Campinas,5.482471217911046
2010,3508,52313.240288734436,848124.0,Presidente Prudente,6.1681122440509215
2010,3509,22598.305881500244,440058.0,Marília,5.135301683300893
2010,3510,28289.63655424118,553778.0,Assis,5.108479671319767
2010,3511,45009.51485836506,824453.0,Itapetininga,5.459318464286631
2010,3512,167272.8490345478,2644519.0,Macro Metropolitana Paulista,6.325265541088863
2010,3513,99590.53695607185,2264594.0,Vale do Paraíba Paulista,4.397721488093312
2010,3514,45182.37509858608,462390.0,Litoral Sul Paulista,9.771486212631347
2010,3515,630474.4821237326,21154988.0,Metropolitana de São Paulo,2.9802639553552694
2010,4101,41091.5536608696,678319.0,Noroeste Paranaense,6.057850902137431
2010,4102,18379.035870313644,334125.0,Centro Ocidental Paranaense,5.500646725121928
2010,4103,108476.32273340225,2037183.0,Norte Central Paranaense,5.324819750282731
2010,4104,23043.90868794918,546224.0,Norte Pioneiro Paranaense,4.218765321177608
2010,4105,28146.877954006195,689279.0,Centro Oriental Paranaense,4.083524661857709
2010,4106,60239.60935211182,1219558.0,Oeste Paranaense,4.939462440663897
2010,4107,32051.77891945839,497127.0,Sudoeste Paranaense,6.447402558995667
2010,4108,22088.632047891617,544190.0,Centro-Sul Paranaense,4.058992640050647
2010,4109,13454.000999689102,404779.0,Sudeste Paranaense,3.3237892775289977
2010,4110,173665.60245633125,3493742.0,Metropolitana de Curitiba,4.970762078491521
2010,4201,57523.410474419594,1200712.0,Oeste Catarinense,4.790775013027237
2010,4202,78178.02312612534,1212843.0,Norte Catarinense,6.445848566230364
2010,4203,16412.508513092995,406741.0,Serrana,4.035125181157787
2010,4204,146534.83167397976,1508980.0,Vale do Itajaí,9.710853137482257
2010,4205,97320.73247420788,994095.0,Grande Florianópolis,9.789882503604574
2010,4206,41008.21974384785,925065.0,Sul Catarinense,4.433009544610146
2010,4301,57882.381914258,1946510.0,Noroeste Rio-grandense,2.9736493475121115
2010,4302,64701.42621767521,1054203.0,Nordeste Rio-grandense,6.137473163866467
2010,4303,24979.109399318695,536938.0,Centro Ocidental Rio-grandense,4.652140358722738
2010,4304,31285.428355574608,778841.0,Centro Oriental Rio-grandense,4.016921086020717
2010,4305,134454.73415637016,4742302.0,Metropolitana de Porto Alegre,2.835220830650814
2010,4306,23462.6940253973,723005.0,Sudoeste Rio-grandense,3.2451634532814158
2010,4307,26252.540991187096,912130.0,Sudeste Rio-grandense,2.878157827413537
2010,5001,12715.108721256256,244099.0,Pantanais Sul Mato-grossense,5.208996645318603
2010,5002,68088.84633851051,991025.0,Centro Norte de Mato Grosso do Sul,6.870547800359276
2010,5003,38711.161427497864,381394.0,Leste de Mato Grosso do Sul,10.149913587392005
2010,5004,45386.63800430298,832506.0,Sudoeste de Mato Grosso do Sul,5.4518091166073255
2010,5101,93354.84420323372,942751.0,Norte Mato-grossense,9.902386123508085
2010,5102,22701.827491044998,276901.0,Nordeste Mato-grossense,8.198535755033387
2010,5103,26071.70194900036,320119.0,Sudoeste Mato-grossense,8.144378168431226
2010,5104,44875.49714887142,1047416.0,Centro-Sul Mato-grossense,4.284400577122311
2010,5105,41620.36982011795,447935.0,Sudeste Mato-grossense,9.291609233508868
2010,5201,17503.922578454018,220541.0,Noroeste Goiano,7.936811104717044
2010,5202,20210.40077650547,294110.0,Norte Goiano,6.871714928600004
2010,5203,200223.25598967075,3056794.0,Centro Goiano,6.550106287491756
2010,5204,135165.3873873949,1159722.0,Leste Goiano,11.654981744538338
2010,5205,104753.10450136662,1272621.0,Sul Goiano,8.231288380544296
2010,5301,187412.25079536438,2570160.0,Distrito Federal,7.291851511009602
