census_year,origin_uf,destination_uf,migration_type,label,weighted_migrants
1970,SC,PB,other,Other,25.0
1970,SC,PE,other,Other,240.0
1970,SC,PR,neighboring_state,Neighboring-state circulation,257547.0
1970,SC,RJ,other,Other,14148.0
1970,SC,RN,other,Other,42.0
1970,SC,RO,south_to_agri_frontier,South -> agricultural frontier,87.0
1970,SC,RR,south_to_agri_frontier,South -> agricultural frontier,50.0
1970,SC,RS,neighboring_state,Neighboring-state circulation,63951.0
1970,SC,SC,local,Local / within-state,507534.0
1970,SC,SE,other,Other,86.0
1970,SC,SP,other,Other,30213.0
1970,SE,AC,other,Other,56.0
1970,SE,AL,neighboring_state,Neighboring-state circulation,6490.0
1970,SE,AM,other,Other,113.0
1970,SE,BA,neighboring_state,Neighboring-state circulation,50747.0
1970,SE,CE,other,Other,371.0
1970,SE,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,1745.0
1970,SE,ES,northeast_to_southeast,Northeast -> Southeast,1555.0
1970,SE,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,490.0
1970,SE,MA,other,Other,250.0
1970,SE,MG,northeast_to_southeast,Northeast -> Southeast,1941.0
1970,SE,MT,other,Other,2301.0
1970,SE,PA,other,Other,195.0
1970,SE,PB,other,Other,338.0
1970,SE,PE,other,Other,1948.0
1970,SE,PI,other,Other,113.0
1970,SE,PR,other,Other,7637.0
1970,SE,RJ,northeast_to_southeast,Northeast -> Southeast,45709.0
1970,SE,RN,other,Other,118.0
1970,SE,RO,other,Other,121.0
1970,SE,RR,other,Other,7.0
1970,SE,RS,other,Other,115.0
1970,SE,SC,other,Other,51.0
1970,SE,SE,local,Local / within-state,107987.0
1970,SE,SP,northeast_to_southeast,Northeast -> Southeast,64849.0
1970,SP,AC,other,Other,114.0
1970,SP,AL,return_southeast_to_northeast,Return: Southeast -> Northeast,5217.0
1970,SP,AM,other,Other,923.0
1970,SP,AP,other,Other,61.0
1970,SP,BA,return_southeast_to_northeast,Return: Southeast -> Northeast,16266.0
1970,SP,CE,return_southeast_to_northeast,Return: Southeast -> Northeast,4087.0
1970,SP,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,17851.0
1970,SP,ES,other,Other,1793.0
1970,SP,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,33765.0
1970,SP,MA,return_southeast_to_northeast,Return: Southeast -> Northeast,637.0
1970,SP,MG,neighboring_state,Neighboring-state circulation,90363.0
1970,SP,MT,other,Other,189318.0
1970,SP,PA,other,Other,1570.0
1970,SP,PB,return_southeast_to_northeast,Return: Southeast -> Northeast,1809.0
1970,SP,PE,return_southeast_to_northeast,Return: Southeast -> Northeast,11271.0
1970,SP,PI,return_southeast_to_northeast,Return: Southeast -> Northeast,990.0
1970,SP,PR,neighboring_state,Neighboring-state circulation,506967.0
1970,SP,RJ,neighboring_state,Neighboring-state circulation,110809.0
1970,SP,RN,return_southeast_to_northeast,Return: Southeast -> Northeast,1146.0
1970,SP,RO,other,Other,727.0
1970,SP,RR,other,Other,60.0
1970,SP,RS,other,Other,10596.0
1970,SP,SC,other,Other,5344.0
1970,SP,SE,return_southeast_to_northeast,Return: Southeast -> Northeast,2673.0
1970,SP,SP,local,Local / within-state,5202059.0
1980,AC,AC,local,Local / within-state,28194.0
1980,AC,AL,other,Other,30.0
1980,AC,AM,neighboring_state,Neighboring-state circulation,16083.0
1980,AC,AP,other,Other,101.0
1980,AC,BA,other,Other,157.0
1980,AC,CE,other,Other,1398.0
1980,AC,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,895.0
1980,AC,ES,other,Other,34.0
1980,AC,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,417.0
1980,AC,MA,other,Other,388.0
1980,AC,MG,other,Other,284.0
1980,AC,MS,other,Other,303.0
1980,AC,MT,other,Other,465.0
1980,AC,PA,other,Other,3740.0
1980,AC,PB,other,Other,77.0
1980,AC,PE,other,Other,272.0
1980,AC,PI,other,Other,122.0
1980,AC,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,365.0
1980,AC,RJ,other,Other,4068.0
1980,AC,RN,other,Other,101.0
1980,AC,RO,neighboring_state,Neighboring-state circulation,7443.0
1980,AC,RR,other,Other,343.0
1980,AC,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,284.0
1980,AC,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,372.0
1980,AC,SE,other,Other,17.0
1980,AC,SP,other,Other,2144.0
1980,AL,AC,other,Other,150.0
1980,AL,AL,local,Local / within-state,371599.0
1980,AL,AM,other,Other,612.0
1980,AL,AP,other,Other,37.0
1980,AL,BA,neighboring_state,Neighboring-state circulation,25445.0
1980,AL,CE,other,Other,10878.0
1980,AL,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,4937.0
1980,AL,ES,northeast_to_southeast,Northeast -> Southeast,2253.0
1980,AL,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,3868.0
1980,AL,MA,other,Other,1982.0
1980,AL,MG,northeast_to_southeast,Northeast -> Southeast,4750.0
1980,AL,MS,other,Other,14945.0
1980,AL,MT,other,Other,4855.0
1980,AL,PA,other,Other,2165.0
1980,AL,PB,other,Other,3326.0
1980,AL,PE,neighboring_state,Neighboring-state circulation,75207.0
1980,AL,PI,other,Other,608.0
1980,AL,PR,other,Other,35777.0
1980,AL,RJ,northeast_to_southeast,Northeast -> Southeast,72254.0
1980,AL,RN,other,Other,1020.0
1980,AL,RO,other,Other,2967.0
1980,AL,RR,other,Other,60.0
1980,AL,RS,other,Other,744.0
1980,AL,SC,other,Other,340.0
1980,AL,SE,neighboring_state,Neighboring-state circulation,32216.0
1980,AL,SP,northeast_to_southeast,Northeast -> Southeast,267233.0
1980,AM,AC,neighboring_state,Neighboring-state circulation,11617.0
1980,AM,AL,other,Other,210.0
1980,AM,AM,local,Local / within-state,157676.0
1980,AM,AP,other,Other,332.0
1980,AM,BA,other,Other,960.0
1980,AM,CE,other,Other,4082.0
1980,AM,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,2607.0
1980,AM,ES,other,Other,277.0
1980,AM,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,912.0
1980,AM,MA,other,Other,932.0
1980,AM,MG,other,Other,937.0
1980,AM,MS,other,Other,347.0
1980,AM,MT,neighboring_state,Neighboring-state circulation,997.0
1980,AM,PA,neighboring_state,Neighboring-state circulation,15621.0
1980,AM,PB,other,Other,387.0
1980,AM,PE,other,Other,1498.0
1980,AM,PI,other,Other,362.0
1980,AM,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,661.0
1980,AM,RJ,other,Other,18954.0
1980,AM,RN,other,Other,634.0
1980,AM,RO,neighboring_state,Neighboring-state circulation,21289.0
1980,AM,RR,neighboring_state,Neighboring-state circulation,5598.0
1980,AM,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,559.0
1980,AM,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,206.0
1980,AM,SE,other,Other,123.0
1980,AM,SP,other,Other,6965.0
1980,AP,AL,other,Other,8.0
1980,AP,AM,other,Other,598.0
1980,AP,AP,local,Local / within-state,8128.0
1980,AP,BA,other,Other,113.0
1980,AP,CE,other,Other,228.0
1980,AP,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,476.0
1980,AP,ES,other,Other,19.0
1980,AP,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,147.0
1980,AP,MA,other,Other,190.0
1980,AP,MG,other,Other,235.0
1980,AP,MS,other,Other,39.0
1980,AP,MT,other,Other,52.0
1980,AP,PA,neighboring_state,Neighboring-state circulation,9380.0
1980,AP,PB,other,Other,59.0
1980,AP,PE,other,Other,76.0
1980,AP,PI,other,Other,39.0
1980,AP,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,28.0
1980,AP,RJ,other,Other,893.0
1980,AP,RN,other,Other,52.0
1980,AP,RO,other,Other,156.0
1980,AP,RR,other,Other,32.0
1980,AP,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,50.0
1980,AP,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,8.0
1980,AP,SE,other,Other,16.0
1980,AP,SP,other,Other,639.0
1980,BA,AC,other,Other,534.0
1980,BA,AL,neighboring_state,Neighboring-state circulation,3945.0
1980,BA,AM,other,Other,1244.0
1980,BA,AP,other,Other,125.0
1980,BA,BA,local,Local / within-state,1587869.0
1980,BA,CE,other,Other,3482.0
1980,BA,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,65742.0
1980,BA,ES,northeast_to_southeast,Northeast -> Southeast,43939.0
1980,BA,GO,neighboring_state,Neighboring-state circulation,113877.0
1980,BA,MA,other,Other,9024.0
1980,BA,MG,northeast_to_southeast,Northeast -> Southeast,115085.0
1980,BA,MS,other,Other,30941.0
1980,BA,MT,other,Other,38931.0
1980,BA,PA,other,Other,31440.0
1980,BA,PB,other,Other,2595.0
1980,BA,PE,neighboring_state,Neighboring-state circulation,24471.0
1980,BA,PI,neighboring_state,Neighboring-state circulation,7849.0
1980,BA,PR,other,Other,101605.0
1980,BA,RJ,northeast_to_southeast,Northeast -> Southeast,181448.0
1980,BA,RN,other,Other,1616.0
1980,BA,RO,other,Other,13094.0
1980,BA,RR,other,Other,153.0
1980,BA,RS,other,Other,1770.0
1980,BA,SC,other,Other,1450.0
1980,BA,SE,neighboring_state,Neighboring-state circulation,26821.0
1980,BA,SP,northeast_to_southeast,Northeast -> Southeast,1049440.0
1980,CE,AC,other,Other,8296.0
1980,CE,AL,other,Other,4130.0
1980,CE,AM,other,Other,21625.0
1980,CE,AP,other,Other,1610.0
1980,CE,BA,other,Other,31066.0
1980,CE,CE,local,Local / within-state,1077197.0
1980,CE,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,69858.0
1980,CE,ES,northeast_to_southeast,Northeast -> Southeast,3452.0
1980,CE,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,38769.0
1980,CE,MA,other,Other,144298.0
1980,CE,MG,northeast_to_southeast,Northeast -> Southeast,12605.0
1980,CE,MS,other,Other,20043.0
1980,CE,MT,other,Other,11031.0
1980,CE,PA,other,Other,79873.0
1980,CE,PB,neighboring_state,Neighboring-state circulation,16054.0
1980,CE,PE,neighboring_state,Neighboring-state circulation,45725.0
1980,CE,PI,neighboring_state,Neighboring-state circulation,62933.0
1980,CE,PR,other,Other,31001.0
1980,CE,RJ,northeast_to_southeast,Northeast -> Southeast,144999.0
1980,CE,RN,neighboring_state,Neighboring-state circulation,21578.0
1980,CE,RO,other,Other,13807.0
1980,CE,RR,other,Other,3280.0
1980,CE,RS,other,Other,2317.0
1980,CE,SC,other,Other,1105.0
1980,CE,SE,other,Other,1983.0
1980,CE,SP,northeast_to_southeast,Northeast -> Southeast,287461.0
1980,DF,AC,other,Other,4.0
1980,DF,AL,other,Other,154.0
1980,DF,AM,other,Other,277.0
1980,DF,AP,other,Other,49.0
1980,DF,BA,other,Other,1550.0
1980,DF,CE,other,Other,1043.0
1980,DF,ES,other,Other,684.0
1980,DF,GO,neighboring_state,Neighboring-state circulation,17299.0
1980,DF,MA,other,Other,715.0
1980,DF,MG,other,Other,4948.0
1980,DF,MS,other,Other,366.0
1980,DF,MT,other,Other,596.0
1980,DF,PA,other,Other,991.0
1980,DF,PB,other,Other,821.0
1980,DF,PE,other,Other,1118.0
1980,DF,PI,other,Other,1026.0
1980,DF,PR,other,Other,640.0
1980,DF,RJ,other,Other,5044.0
1980,DF,RN,other,Other,496.0
1980,DF,RO,other,Other,218.0
1980,DF,RR,other,Other,21.0
1980,DF,RS,other,Other,362.0
1980,DF,SC,other,Other,231.0
1980,DF,SE,other,Other,166.0
1980,DF,SP,other,Other,5796.0
1980,ES,AC,other,Other,439.0
1980,ES,AL,return_southeast_to_northeast,Return: Southeast -> Northeast,164.0
1980,ES,AM,other,Other,428.0
1980,ES,AP,other,Other,38.0
1980,ES,BA,return_southeast_to_northeast,Return: Southeast -> Northeast,16300.0
1980,ES,CE,return_southeast_to_northeast,Return: Southeast -> Northeast,286.0
1980,ES,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,7644.0
1980,ES,ES,local,Local / within-state,515852.0
1980,ES,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,3230.0
1980,ES,MA,return_southeast_to_northeast,Return: Southeast -> Northeast,1989.0
1980,ES,MG,neighboring_state,Neighboring-state circulation,69528.0
1980,ES,MS,other,Other,1916.0
1980,ES,MT,other,Other,9975.0
1980,ES,PA,other,Other,11320.0
1980,ES,PB,return_southeast_to_northeast,Return: Southeast -> Northeast,198.0
1980,ES,PE,return_southeast_to_northeast,Return: Southeast -> Northeast,581.0
1980,ES,PI,return_southeast_to_northeast,Return: Southeast -> Northeast,83.0
1980,ES,PR,other,Other,22676.0
1980,ES,RJ,neighboring_state,Neighboring-state circulation,284738.0
1980,ES,RN,return_southeast_to_northeast,Return: Southeast -> Northeast,225.0
1980,ES,RO,other,Other,31586.0
1980,ES,RR,other,Other,91.0
1980,ES,RS,other,Other,786.0
1980,ES,SC,other,Other,590.0
1980,ES,SE,return_southeast_to_northeast,Return: Southeast -> Northeast,263.0
1980,ES,SP,other,Other,47514.0
1980,GO,AC,other,Other,271.0
1980,GO,AL,other,Other,102.0
1980,GO,AM,other,Other,925.0
1980,GO,AP,other,Other,97.0
1980,GO,BA,neighboring_state,Neighboring-state circulation,3725.0
1980,GO,CE,other,Other,745.0
1980,GO,DF,neighboring_state,Neighboring-state circulation,116870.0
1980,GO,ES,other,Other,628.0
1980,GO,GO,local,Local / within-state,890600.0
1980,GO,MA,other,Other,12237.0
1980,GO,MG,neighboring_state,Neighboring-state circulation,55287.0
1980,GO,MS,neighboring_state,Neighboring-state circulation,10100.0
1980,GO,MT,neighboring_state,Neighboring-state circulation,59947.0
1980,GO,PA,other,Other,62561.0
1980,GO,PB,other,Other,580.0
1980,GO,PE,other,Other,953.0
1980,GO,PI,other,Other,1039.0
1980,GO,PR,other,Other,3681.0
1980,GO,RJ,other,Other,7870.0
1980,GO,RN,other,Other,1035.0
1980,GO,RO,other,Other,4964.0
1980,GO,RR,other,Other,373.0
1980,GO,RS,other,Other,752.0
1980,GO,SC,other,Other,386.0
1980,GO,SE,other,Other,170.0
1980,GO,SP,other,Other,40104.0
1980,MA,AC,other,Other,478.0
1980,MA,AL,other,Other,263.0
1980,MA,AM,other,Other,5182.0
1980,MA,AP,other,Other,1794.0
1980,MA,BA,other,Other,3117.0
1980,MA,CE,other,Other,14779.0
1980,MA,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,45186.0
1980,MA,ES,northeast_to_southeast,Northeast -> Southeast,705.0
1980,MA,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,104969.0
1980,MA,MA,local,Local / within-state,752775.0
1980,MA,MG,northeast_to_southeast,Northeast -> Southeast,4525.0
1980,MA,MS,other,Other,737.0
1980,MA,MT,other,Other,4663.0
1980,MA,PA,neighboring_state,Neighboring-state circulation,140412.0
1980,MA,PB,other,Other,964.0
1980,MA,PE,other,Other,4019.0
1980,MA,PI,neighboring_state,Neighboring-state circulation,51541.0
1980,MA,PR,other,Other,1194.0
1980,MA,RJ,northeast_to_southeast,Northeast -> Southeast,54201.0
1980,MA,RN,other,Other,1331.0
1980,MA,RO,other,Other,4238.0
1980,MA,RR,other,Other,6101.0
1980,MA,RS,other,Other,430.0
1980,MA,SC,other,Other,240.0
1980,MA,SE,other,Other,337.0
1980,MA,SP,northeast_to_southeast,Northeast -> Southeast,33501.0
1980,MG,AC,other,Other,1431.0
1980,MG,AL,return_southeast_to_northeast,Return: Southeast -> Northeast,886.0
1980,MG,AM,other,Other,2578.0
1980,MG,AP,other,Other,124.0
1980,MG,BA,return_southeast_to_northeast,Return: Southeast -> Northeast,80920.0
1980,MG,CE,return_southeast_to_northeast,Return: Southeast -> Northeast,1675.0
1980,MG,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,167199.0
1980,MG,ES,neighboring_state,Neighboring-state circulation,198517.0
1980,MG,GO,neighboring_state,Neighboring-state circulation,366487.0
1980,MG,MA,return_southeast_to_northeast,Return: Southeast -> Northeast,8330.0
1980,MG,MG,local,Local / within-state,3619423.0
1980,MG,MS,neighboring_state,Neighboring-state circulation,45966.0
1980,MG,MT,other,Other,83407.0
1980,MG,PA,other,Other,35814.0
1980,MG,PB,return_southeast_to_northeast,Return: Southeast -> Northeast,1096.0
1980,MG,PE,return_southeast_to_northeast,Return: Southeast -> Northeast,3843.0
1980,MG,PI,return_southeast_to_northeast,Return: Southeast -> Northeast,448.0
1980,MG,PR,other,Other,371719.0
1980,MG,RJ,neighboring_state,Neighboring-state circulation,735145.0
1980,MG,RN,return_southeast_to_northeast,Return: Southeast -> Northeast,2011.0
1980,MG,RO,other,Other,53108.0
1980,MG,RR,other,Other,339.0
1980,MG,RS,other,Other,4893.0
1980,MG,SC,other,Other,4368.0
1980,MG,SE,return_southeast_to_northeast,Return: Southeast -> Northeast,980.0
1980,MG,SP,neighboring_state,Neighboring-state circulation,1775315.0
1980,MS,AC,other,Other,297.0
1980,MS,AL,other,Other,188.0
1980,MS,AM,other,Other,461.0
1980,MS,AP,other,Other,38.0
1980,MS,BA,other,Other,683.0
1980,MS,CE,other,Other,249.0
1980,MS,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,3030.0
1980,MS,ES,other,Other,282.0
1980,MS,GO,neighboring_state,Neighboring-state circulation,3796.0
1980,MS,MA,other,Other,187.0
1980,MS,MG,neighboring_state,Neighboring-state circulation,2503.0
1980,MS,MS,local,Local / within-state,216680.0
1980,MS,MT,neighboring_state,Neighboring-state circulation,21498.0
1980,MS,PA,other,Other,792.0
1980,MS,PB,other,Other,50.0
1980,MS,PE,other,Other,482.0
1980,MS,PI,other,Other,58.0
1980,MS,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,5181.0
1980,MS,RJ,other,Other,7593.0
1980,MS,RN,other,Other,104.0
1980,MS,RO,other,Other,8360.0
1980,MS,RR,other,Other,112.0
1980,MS,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,1145.0
1980,MS,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,1492.0
1980,MS,SE,other,Other,187.0
1980,MS,SP,neighboring_state,Neighboring-state circulation,45217.0
1980,MT,AC,other,Other,522.0
1980,MT,AL,other,Other,294.0
1980,MT,AM,neighboring_state,Neighboring-state circulation,872.0
1980,MT,AP,other,Other,31.0
1980,MT,BA,other,Other,1287.0
1980,MT,CE,other,Other,648.0
1980,MT,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,3558.0
1980,MT,ES,other,Other,406.0
1980,MT,GO,neighboring_state,Neighboring-state circulation,18116.0
1980,MT,MA,other,Other,518.0
1980,MT,MG,other,Other,4592.0
1980,MT,MS,neighboring_state,Neighboring-state circulation,14888.0
1980,MT,MT,local,Local / within-state,141370.0
1980,MT,PA,neighboring_state,Neighboring-state circulation,2900.0
1980,MT,PB,other,Other,212.0
1980,MT,PE,other,Other,620.0
1980,MT,PI,other,Other,144.0
1980,MT,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,5812.0
1980,MT,RJ,other,Other,11078.0
1980,MT,RN,other,Other,158.0
1980,MT,RO,neighboring_state,Neighboring-state circulation,21558.0
1980,MT,RR,other,Other,133.0
1980,MT,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,881.0
1980,MT,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,535.0
1980,MT,SE,other,Other,188.0
1980,MT,SP,other,Other,47955.0
1980,PA,AC,other,Other,1542.0
1980,PA,AL,other,Other,176.0
1980,PA,AM,neighboring_state,Neighboring-state circulation,36560.0
1980,PA,AP,neighboring_state,Neighboring-state circulation,40027.0
1980,PA,BA,other,Other,2148.0
1980,PA,CE,other,Other,5780.0
1980,PA,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,7548.0
1980,PA,ES,other,Other,790.0
1980,PA,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,5515.0
1980,PA,MA,neighboring_state,Neighboring-state circulation,8483.0
1980,PA,MG,other,Other,2415.0
1980,PA,MS,other,Other,419.0
1980,PA,MT,neighboring_state,Neighboring-state circulation,1701.0
1980,PA,PA,local,Local / within-state,450288.0
1980,PA,PB,other,Other,512.0
1980,PA,PE,other,Other,2223.0
1980,PA,PI,other,Other,898.0
1980,PA,PR,return_agri_frontier_to_south,Return: agricultural frontier -> South,954.0
1980,PA,RJ,other,Other,45504.0
1980,PA,RN,other,Other,1280.0
1980,PA,RO,other,Other,5147.0
1980,PA,RR,neighboring_state,Neighboring-state circulation,1494.0
1980,PA,RS,return_agri_frontier_to_south,Return: agricultural frontier -> South,902.0
1980,PA,SC,return_agri_frontier_to_south,Return: agricultural frontier -> South,397.0
1980,PA,SE,other,Other,233.0
1980,PA,SP,other,Other,17468.0
1980,PB,AC,other,Other,607.0
1980,PB,AL,other,Other,7743.0
1980,PB,AM,other,Other,2391.0
1980,PB,AP,other,Other,263.0
1980,PB,BA,other,Other,31824.0
1980,PB,CE,neighboring_state,Neighboring-state circulation,44111.0
1980,PB,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,47397.0
1980,PB,ES,northeast_to_southeast,Northeast -> Southeast,2122.0
1980,PB,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,21496.0
1980,PB,MA,other,Other,12888.0
1980,PB,MG,northeast_to_southeast,Northeast -> Southeast,13365.0
1980,PB,MS,other,Other,5979.0
1980,PB,MT,other,Other,3989.0
1980,PB,PA,other,Other,7945.0
1980,PB,PB,local,Local / within-state,525780.0
1980,PB,PE,neighboring_state,Neighboring-state circulation,148975.0
1980,PB,PI,other,Other,4006.0
1980,PB,PR,other,Other,13644.0
1980,PB,RJ,northeast_to_southeast,Northeast -> Southeast,290557.0
1980,PB,RN,neighboring_state,Neighboring-state circulation,80865.0
1980,PB,RO,other,Other,2733.0
1980,PB,RR,other,Other,420.0
1980,PB,RS,other,Other,897.0
1980,PB,SC,other,Other,419.0
1980,PB,SE,other,Other,1678.0
1980,PB,SP,northeast_to_southeast,Northeast -> Southeast,192943.0
1980,PE,AC,other,Other,475.0
1980,PE,AL,neighboring_state,Neighboring-state circulation,98443.0
1980,PE,AM,other,Other,2227.0
1980,PE,AP,other,Other,189.0
1980,PE,BA,neighboring_state,Neighboring-state circulation,89698.0
1980,PE,CE,neighboring_state,Neighboring-state circulation,30878.0
1980,PE,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,32958.0
1980,PE,ES,northeast_to_southeast,Northeast -> Southeast,3260.0
1980,PE,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,20224.0
1980,PE,MA,other,Other,18343.0
1980,PE,MG,northeast_to_southeast,Northeast -> Southeast,19121.0
1980,PE,MS,other,Other,26390.0
1980,PE,MT,other,Other,9112.0
1980,PE,PA,other,Other,10244.0
1980,PE,PB,neighboring_state,Neighboring-state circulation,72108.0
1980,PE,PE,local,Local / within-state,1367575.0
1980,PE,PI,neighboring_state,Neighboring-state circulation,9673.0
1980,PE,PR,other,Other,60901.0
1980,PE,RJ,northeast_to_southeast,Northeast -> Southeast,235261.0
1980,PE,RN,other,Other,11429.0
1980,PE,RO,other,Other,6173.0
1980,PE,RR,other,Other,316.0
1980,PE,RS,other,Other,2095.0
1980,PE,SC,other,Other,1558.0
1980,PE,SE,other,Other,10072.0
1980,PE,SP,northeast_to_southeast,Northeast -> Southeast,687091.0
1980,PI,AC,other,Other,281.0
1980,PI,AL,other,Other,454.0
1980,PI,AM,other,Other,1537.0
1980,PI,AP,other,Other,240.0
1980,PI,BA,neighboring_state,Neighboring-state circulation,11270.0
1980,PI,CE,neighboring_state,Neighboring-state circulation,24681.0
1980,PI,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,60202.0
1980,PI,ES,northeast_to_southeast,Northeast -> Southeast,671.0
1980,PI,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,41075.0
1980,PI,MA,neighboring_state,Neighboring-state circulation,205560.0
1980,PI,MG,northeast_to_southeast,Northeast -> Southeast,4698.0
1980,PI,MS,other,Other,1929.0
1980,PI,MT,other,Other,2417.0
1980,PI,PA,other,Other,27065.0
1980,PI,PB,other,Other,1111.0
1980,PI,PE,neighboring_state,Neighboring-state circulation,10369.0
1980,PI,PI,local,Local / within-state,286152.0
1980,PI,PR,other,Other,3219.0
1980,PI,RJ,northeast_to_southeast,Northeast -> Southeast,22297.0
1980,PI,RN,other,Other,1150.0
1980,PI,RO,other,Other,1427.0
1980,PI,RR,other,Other,876.0
1980,PI,RS,other,Other,497.0
1980,PI,SC,other,Other,262.0
1980,PI,SE,other,Other,476.0
1980,PI,SP,northeast_to_southeast,Northeast -> Southeast,88689.0
1980,PR,AC,south_to_agri_frontier,South -> agricultural frontier,1813.0
1980,PR,AL,other,Other,2175.0
1980,PR,AM,south_to_agri_frontier,South -> agricultural frontier,1654.0
1980,PR,AP,south_to_agri_frontier,South -> agricultural frontier,62.0
1980,PR,BA,other,Other,7982.0
1980,PR,CE,other,Other,2355.0
1980,PR,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,5672.0
1980,PR,ES,other,Other,3322.0
1980,PR,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,7129.0
1980,PR,MA,other,Other,1301.0
1980,PR,MG,other,Other,36392.0
1980,PR,MS,south_to_agri_frontier,South -> agricultural frontier,84042.0
1980,PR,MT,south_to_agri_frontier,South -> agricultural frontier,72441.0
1980,PR,PA,south_to_agri_frontier,South -> agricultural frontier,12873.0
1980,PR,PB,other,Other,765.0
1980,PR,PE,other,Other,4637.0
1980,PR,PI,other,Other,317.0
1980,PR,PR,local,Local / within-state,1894775.0
1980,PR,RJ,other,Other,21009.0
1980,PR,RN,other,Other,515.0
1980,PR,RO,south_to_agri_frontier,South -> agricultural frontier,66840.0
1980,PR,RR,south_to_agri_frontier,South -> agricultural frontier,394.0
1980,PR,RS,other,Other,19609.0
1980,PR,SC,neighboring_state,Neighboring-state circulation,79409.0
1980,PR,SE,other,Other,1638.0
1980,PR,SP,neighboring_state,Neighboring-state circulation,721720.0
1980,RJ,AC,other,Other,508.0
1980,RJ,AL,return_southeast_to_northeast,Return: Southeast -> Northeast,2755.0
1980,RJ,AM,other,Other,2981.0
1980,RJ,AP,other,Other,254.0
1980,RJ,BA,return_southeast_to_northeast,Return: Southeast -> Northeast,16530.0
1980,RJ,CE,return_southeast_to_northeast,Return: Southeast -> Northeast,5717.0
1980,RJ,DF,brasilia_go_inflow,Long-distance inflow to DF/GO,59714.0
1980,RJ,ES,neighboring_state,Neighboring-state circulation,43539.0
1980,RJ,GO,brasilia_go_inflow,Long-distance inflow to DF/GO,5950.0
1980,RJ,MA,return_southeast_to_northeast,Return: Southeast -> Northeast,1884.0
1980,RJ,MG,neighboring_state,Neighboring-state circulation,80122.0
1980,RJ,MS,other,Other,5228.0
1980,RJ,MT,other,Other,2939.0
1980,RJ,PA,other,Other,5642.0
1980,RJ,PB,return_southeast_to_northeast,Return: Southeast -> Northeast,8033.0
1980,RJ,PE,return_southeast_to_northeast,Return: Southeast -> Northeast,13078.0
1980,RJ,PI,return_southeast_to_northeast,Return: Southeast -> Northeast,821.0
1980,RJ,PR,other,Other,26441.0
1980,RJ,RJ,local,Local / within-state,1602601.0
1980,RJ,RN,return_southeast_to_northeast,Return: Southeast -> Northeast,4887.0
1980,RJ,RO,other,Other,2317.0
1980,RJ,RR,other,Other,248.0
1980,RJ,RS,other,Other,9496.0
1980,RJ,SC,other,Other,6339.0
1980,RJ,SE,return_southeast_to_northeast,Return: Southeast -> Northeast,3246.0
1980,RJ,SP,neighboring_state,Neighboring-state circulation,167244.0
1980,RN,AC,other,Other,1347.0
1980,RN,AL,other,Other,1734.0
