state,period,group,dimension,category,weighted_population,valid_dimension_population,percent
MG,pooled,immigrant,schooling,0,52000.053735719994,620100.6777768396,8.385743734734904
MG,pooled,immigrant,schooling,1-3,89204.17570426001,620100.6777768396,14.385434317548448
MG,pooled,immigrant,schooling,4-7,214685.58431397972,620100.6777768396,34.62108525403681
MG,pooled,immigrant,schooling,8-10,108435.48173845997,620100.6777768396,17.486754268229245
MG,pooled,immigrant,schooling,11-14,110163.28916044993,620100.6777768396,17.76538763921417
MG,pooled,immigrant,schooling,15+,45612.09312396999,620100.6777768396,7.355594786236432
MG,pooled,emigrant,schooling,0,77253.91440734001,705352.19673256,10.952530489762045
MG,pooled,emigrant,schooling,1-3,109640.62027421998,705352.19673256,15.54409567051949
MG,pooled,emigrant,schooling,4-7,251781.34966918005,705352.19673256,35.69583405786783
MG,pooled,emigrant,schooling,8-10,107664.82435668001,705352.19673256,15.263980867348456
MG,pooled,emigrant,schooling,11-14,110883.44727720002,705352.19673256,15.720295164720719
MG,pooled,emigrant,schooling,15+,48128.04074794,705352.19673256,6.823263749781463
MG,pooled,stayer,schooling,0,2897987.8957248405,21021010.602283377,13.786149251121401
MG,pooled,stayer,schooling,1-3,3765555.995026254,21021010.602283377,17.913296683353682
MG,pooled,stayer,schooling,4-7,7593668.383578759,21021010.602283377,36.1241832148351
MG,pooled,stayer,schooling,8-10,2954331.6355525916,21021010.602283377,14.054184603435202
MG,pooled,stayer,schooling,11-14,2864463.4997203522,21021010.602283377,13.626668831084668
MG,pooled,stayer,schooling,15+,945003.192680579,21021010.602283377,4.495517416169941
MS,pooled,immigrant,schooling,0,15832.60594367001,168504.28995887996,9.39596608936997
MS,pooled,immigrant,schooling,1-3,23742.342519019992,168504.28995887996,14.090052262060405
MS,pooled,immigrant,schooling,4-7,55662.966684919986,168504.28995887996,33.03356056899406
MS,pooled,immigrant,schooling,8-10,27470.324505270008,168504.28995887996,16.302448152491298
MS,pooled,immigrant,schooling,11-14,32832.53004583,168504.28995887996,19.48468496193308
MS,pooled,immigrant,schooling,15+,12963.52026016999,168504.28995887996,7.693287965151198
MS,pooled,emigrant,schooling,0,15187.86183232,159505.82680758002,9.521822579335543
MS,pooled,emigrant,schooling,1-3,23412.16598851,159505.82680758002,14.677937763836857
MS,pooled,emigrant,schooling,4-7,53080.550104960006,159505.82680758002,33.27812605177977
MS,pooled,emigrant,schooling,8-10,27999.257529740007,159505.82680758002,17.553752167008252
MS,pooled,emigrant,schooling,11-14,29649.986941760002,159505.82680758002,18.588654430491925
MS,pooled,emigrant,schooling,15+,10176.00441029,159505.82680758002,6.3797070075476485
MS,pooled,stayer,schooling,0,322918.3550763613,2199255.8023751634,14.683073916531868
MS,pooled,stayer,schooling,1-3,391235.45692809974,2199255.8023751634,17.78944752609366
MS,pooled,stayer,schooling,4-7,754246.3075053948,2199255.8023751634,34.29552427192963
MS,pooled,stayer,schooling,8-10,318901.91722812917,2199255.8023751634,14.500446782212412
MS,pooled,stayer,schooling,11-14,299823.6399830186,2199255.8023751634,13.6329589154301
MS,pooled,stayer,schooling,15+,112130.12565415967,2199255.8023751634,5.098548587802329
MT,pooled,immigrant,schooling,0,36624.48551243002,297069.3922008002,12.328596103793211
MT,pooled,immigrant,schooling,1-3,51810.55284768001,297069.3922008002,17.440555711191998
MT,pooled,immigrant,schooling,4-7,108854.08932577015,297069.3922008002,36.64264720082359
MT,pooled,immigrant,schooling,8-10,45301.79349738008,297069.3922008002,15.24956615751209
MT,pooled,immigrant,schooling,11-14,40166.124303449906,297069.3922008002,13.520788528863363
MT,pooled,immigrant,schooling,15+,14312.346714090007,297069.3922008002,4.817846297815752
MT,pooled,emigrant,schooling,0,18648.04450907,176979.89673230005,10.536815114813322
MT,pooled,emigrant,schooling,1-3,28696.23739678001,176979.89673230005,16.21440509719924
MT,pooled,emigrant,schooling,4-7,63662.73498512001,176979.89673230005,35.97173247389579
MT,pooled,emigrant,schooling,8-10,29589.476333379993,176979.89673230005,16.719117187720514
MT,pooled,emigrant,schooling,11-14,27712.66581176,176979.89673230005,15.658651814944951
MT,pooled,emigrant,schooling,15+,8670.73769619,176979.89673230005,4.8992783114261655
MT,pooled,stayer,schooling,0,367541.4170853677,2364162.7607010277,15.546366908189663
MT,pooled,stayer,schooling,1-3,421966.6730876898,2364162.7607010277,17.848461201654626
MT,pooled,stayer,schooling,4-7,828003.5254658165,2364162.7607010277,35.02311851068557
MT,pooled,stayer,schooling,8-10,347161.0554908565,2364162.7607010277,14.684312825734361
MT,pooled,stayer,schooling,11-14,312204.87039477774,2364162.7607010277,13.205726593130244
MT,pooled,stayer,schooling,15+,87285.21917651987,2364162.7607010277,3.6920139606055646
PA,pooled,immigrant,schooling,0,57301.852635780095,287878.6163708002,19.904865932095774
PA,pooled,immigrant,schooling,1-3,61663.16698909001,287878.6163708002,21.41984971529291
PA,pooled,immigrant,schooling,4-7,85116.22339389008,287878.6163708002,29.566705741094946
PA,pooled,immigrant,schooling,8-10,37232.77398806004,287878.6163708002,12.9334976169618
PA,pooled,immigrant,schooling,11-14,35916.900235859976,287878.6163708002,12.476404357035483
PA,pooled,immigrant,schooling,15+,10647.699128119995,287878.6163708002,3.6986766375190907
PA,pooled,emigrant,schooling,0,37255.69357447,304840.72207013,12.221363773669044
PA,pooled,emigrant,schooling,1-3,52332.03791122001,304840.72207013,17.16701021957978
PA,pooled,emigrant,schooling,4-7,99860.17529552995,304840.72207013,32.7581481297491
PA,pooled,emigrant,schooling,8-10,53529.609732929996,304840.72207013,17.559861874561257
PA,pooled,emigrant,schooling,11-14,46805.37665270001,304840.72207013,15.354043362334057
PA,pooled,emigrant,schooling,15+,15057.828903280004,304840.72207013,4.939572640106751
PA,pooled,stayer,schooling,0,1074287.375389318,5911198.803876639,18.1737649338538
PA,pooled,stayer,schooling,1-3,1415499.9257600019,5911198.803876639,23.94607206970774
PA,pooled,stayer,schooling,4-7,1764465.21714215,5911198.803876639,29.849532652919596
PA,pooled,stayer,schooling,8-10,816129.7714844502,5911198.803876639,13.806501837651306
PA,pooled,stayer,schooling,11-14,669064.6784585493,5911198.803876639,11.318595443275706
PA,pooled,stayer,schooling,15+,171751.8356421701,5911198.803876639,2.9055330625918563
PB,pooled,immigrant,schooling,0,24876.150631679964,140825.74419034994,17.664490803652786
PB,pooled,immigrant,schooling,1-3,27305.197819270044,140825.74419034994,19.389350985685137
PB,pooled,immigrant,schooling,4-7,42271.91579448989,140825.74419034994,30.01717905878928
PB,pooled,immigrant,schooling,8-10,18837.646859930006,140825.74419034994,13.376564752583677
PB,pooled,immigrant,schooling,11-14,19215.179297059996,140825.74419034994,13.6446495685387
PB,pooled,immigrant,schooling,15+,8319.653787920013,140825.74419034994,5.907764830750396
PB,pooled,emigrant,schooling,0,51874.45542848001,268638.27046001,19.310150910237542
PB,pooled,emigrant,schooling,1-3,57099.77463532002,268638.27046001,21.255264388630735
PB,pooled,emigrant,schooling,4-7,89819.76804840998,268638.27046001,33.435209322411396
PB,pooled,emigrant,schooling,8-10,30499.491581839997,268638.27046001,11.353368054973467
PB,pooled,emigrant,schooling,11-14,26267.384401620002,268638.27046001,9.777975549291744
PB,pooled,emigrant,schooling,15+,13077.396364340002,268638.27046001,4.868031774455132
PB,pooled,stayer,schooling,0,1176444.7367541613,3976949.4341448806,29.58158649575888
PB,pooled,stayer,schooling,1-3,862682.8881230184,3976949.4341448806,21.69207585885516
PB,pooled,stayer,schooling,4-7,974942.4835189572,3976949.4341448806,24.51483227693058
PB,pooled,stayer,schooling,8-10,376416.0744799023,3976949.4341448806,9.464944946196905
PB,pooled,stayer,schooling,11-14,386957.4077611806,3976949.4341448806,9.730005728483288
PB,pooled,stayer,schooling,15+,199505.8435076605,3976949.4341448806,5.016554693775181
PE,pooled,immigrant,schooling,0,39699.32247442004,246192.6723917701,16.125306285008318
PE,pooled,immigrant,schooling,1-3,43025.19462823001,246192.6723917701,17.476228764340874
PE,pooled,immigrant,schooling,4-7,73904.61877870004,246192.6723917701,30.019016431607888
PE,pooled,immigrant,schooling,8-10,33594.042301030015,246192.6723917701,13.645427369816804
PE,pooled,immigrant,schooling,11-14,39679.734176690006,246192.6723917701,16.117349794045474
PE,pooled,immigrant,schooling,15+,16289.760032699996,246192.6723917701,6.616671355180652
PE,pooled,emigrant,schooling,0,85472.77342888003,465652.1067142501,18.355500210660672
PE,pooled,emigrant,schooling,1-3,82980.18563833003,465652.1067142501,17.820210505189717
PE,pooled,emigrant,schooling,4-7,158185.32113563002,465652.1067142501,33.970708787687556
PE,pooled,emigrant,schooling,8-10,59597.13433326999,465652.1067142501,12.798639472244906
PE,pooled,emigrant,schooling,11-14,57343.158764299995,465652.1067142501,12.314592361436244
PE,pooled,emigrant,schooling,15+,22073.53341384,465652.1067142501,4.740348662780891
PE,pooled,stayer,schooling,0,2147004.8343416816,9094052.185634702,23.608890630000662
PE,pooled,stayer,schooling,1-3,1696608.5473643113,9094052.185634702,18.656243803442607
PE,pooled,stayer,schooling,4-7,2629877.750398604,9094052.185634702,28.91865690580548
PE,pooled,stayer,schooling,8-10,1076567.7876689096,9094052.185634702,11.83815273646104
PE,pooled,stayer,schooling,11-14,1117501.513317373,9094052.185634702,12.288268095520932
PE,pooled,stayer,schooling,15+,426491.75254382245,9094052.185634702,4.6897878287692745
PI,pooled,immigrant,schooling,0,20655.12096672003,117611.11780428998,17.562218055856803
PI,pooled,immigrant,schooling,1-3,24510.064088010007,117611.11780428998,20.839921042835268
PI,pooled,immigrant,schooling,4-7,36852.347664549954,117611.11780428998,31.334068030773985
PI,pooled,immigrant,schooling,8-10,16611.061141689992,117611.11780428998,14.12371674702686
PI,pooled,immigrant,schooling,11-14,14564.943280940006,117611.11780428998,12.38398507969009
PI,pooled,immigrant,schooling,15+,4417.58066238,117611.11780428998,3.7560910438170025
PI,pooled,emigrant,schooling,0,33758.45755512999,226328.93461790998,14.915661407641602
PI,pooled,emigrant,schooling,1-3,45010.88696887,226328.93461790998,19.88737632899553
PI,pooled,emigrant,schooling,4-7,79165.57758715999,226328.93461790998,34.97810729362017
PI,pooled,emigrant,schooling,8-10,36402.89369092,226328.93461790998,16.084065323939075
PI,pooled,emigrant,schooling,11-14,26267.46192202,226328.93461790998,11.605878835759512
PI,pooled,emigrant,schooling,15+,5723.656893809999,226328.93461790998,2.5289108100441133
PI,pooled,stayer,schooling,0,964131.4608552181,3141033.581025135,30.694719938032495
PI,pooled,stayer,schooling,1-3,712272.4452498802,3141033.581025135,22.67637154701851
PI,pooled,stayer,schooling,4-7,757119.2446655065,3141033.581025135,24.10414359270895
PI,pooled,stayer,schooling,8-10,304659.5357735094,3141033.581025135,9.699340294033982
PI,pooled,stayer,schooling,11-14,290339.82488269126,3141033.581025135,9.243448609929649
PI,pooled,stayer,schooling,15+,112511.06959832992,3141033.581025135,3.5819760182764377
PR,pooled,immigrant,schooling,0,31708.58536423003,428487.39799169,7.400120870029643
PR,pooled,immigrant,schooling,1-3,55264.871277689956,428487.39799169,12.897665494181405
PR,pooled,immigrant,schooling,4-7,137526.8345775401,428487.39799169,32.09588781890086
PR,pooled,immigrant,schooling,8-10,82338.91574481994,428487.39799169,19.216181416475823
PR,pooled,immigrant,schooling,11-14,84882.54146662005,428487.39799169,19.809810478549064
PR,pooled,immigrant,schooling,15+,36765.64956078997,428487.39799169,8.580333921863204
PR,pooled,emigrant,schooling,0,63464.91034810999,625398.4166799301,10.14791669685189
PR,pooled,emigrant,schooling,1-3,103240.59565702996,625398.4166799301,16.50797202287562
PR,pooled,emigrant,schooling,4-7,228760.7465823801,625398.4166799301,36.5784019404476
PR,pooled,emigrant,schooling,8-10,102252.17064756999,625398.4166799301,16.34992477122007
PR,pooled,emigrant,schooling,11-14,92935.17297568,625398.4166799301,14.86015482243264
PR,pooled,emigrant,schooling,15+,34744.82046916,625398.4166799301,5.555629746172174
PR,pooled,stayer,schooling,0,1313787.3591058026,10833540.662925111,12.127035841586746
PR,pooled,stayer,schooling,1-3,1902483.3225338291,10833540.662925111,17.561048430312063
PR,pooled,stayer,schooling,4-7,3571767.453082075,10833540.662925111,32.96953013067549
PR,pooled,stayer,schooling,8-10,1788884.3364023587,10833540.662925111,16.512462472442973
PR,pooled,stayer,schooling,11-14,1668551.724608476,10833540.662925111,15.401721159534178
PR,pooled,stayer,schooling,15+,588066.4671925692,10833540.662925111,5.428201965448554
RJ,pooled,immigrant,schooling,0,43547.625625800036,467695.57801652,9.311104845267927
RJ,pooled,immigrant,schooling,1-3,67993.87600573001,467695.57801652,14.538062620581014
RJ,pooled,immigrant,schooling,4-7,142183.48507147992,467695.57801652,30.400861533580223
RJ,pooled,immigrant,schooling,8-10,80175.82664428002,467695.57801652,17.142737800580196
RJ,pooled,immigrant,schooling,11-14,92550.74649746995,467695.57801652,19.7886725570454
RJ,pooled,immigrant,schooling,15+,41244.018171760006,467695.57801652,8.818560642945224
RJ,pooled,emigrant,schooling,0,25244.401337540003,445256.59158254,5.669630009926599
RJ,pooled,emigrant,schooling,1-3,41092.337901909996,445256.59158254,9.228911750830857
RJ,pooled,emigrant,schooling,4-7,116895.95292511003,445256.59158254,26.253615361343908
RJ,pooled,emigrant,schooling,8-10,83591.18929898998,445256.59158254,18.773711805565522
RJ,pooled,emigrant,schooling,11-14,114507.05147217,445256.59158254,25.717092938520395
RJ,pooled,emigrant,schooling,15+,63925.65864682,445256.59158254,14.357038133812715
RJ,pooled,stayer,schooling,0,1518213.0952272275,18653706.340013355,8.138935327670332
RJ,pooled,stayer,schooling,1-3,2306975.9543074416,18653706.340013355,12.367386471388988
RJ,pooled,stayer,schooling,4-7,5893517.908010986,18653706.340013355,31.59435342545854
RJ,pooled,stayer,schooling,8-10,3640717.429929369,18653706.340013355,19.51739436424924
RJ,pooled,stayer,schooling,11-14,3774089.7014665706,18653706.340013355,20.232385096418692
RJ,pooled,stayer,schooling,15+,1520192.2510717576,18653706.340013355,8.1495453148142
RN,pooled,immigrant,schooling,0,14105.741137010002,114883.62176323001,12.278287296757846
RN,pooled,immigrant,schooling,1-3,16860.47746778,114883.62176323001,14.676136779991745
RN,pooled,immigrant,schooling,4-7,33398.79094708001,114883.62176323001,29.07184717410234
RN,pooled,immigrant,schooling,8-10,18127.737695020034,114883.62176323001,15.779218496767527
RN,pooled,immigrant,schooling,11-14,23469.65413675997,114883.62176323001,20.429068805934648
RN,pooled,immigrant,schooling,15+,8921.220379580001,114883.62176323001,7.765441446445896
RN,pooled,emigrant,schooling,0,17141.448762529995,116760.51013687,14.68086148513423
RN,pooled,emigrant,schooling,1-3,17817.395628810005,116760.51013687,15.25977884810879
RN,pooled,emigrant,schooling,4-7,37632.72249285,116760.51013687,32.23069379256381
RN,pooled,emigrant,schooling,8-10,18534.41994234,116760.51013687,15.873877152997553
RN,pooled,emigrant,schooling,11-14,18972.312519340005,116760.51013687,16.248911979829586
RN,pooled,emigrant,schooling,15+,6662.210791,116760.51013687,5.705876741366039
RN,pooled,stayer,schooling,0,695479.2128611016,3045284.081564373,22.837909181327728
RN,pooled,stayer,schooling,1-3,632134.9539371792,3045284.081564373,20.75783201193004
RN,pooled,stayer,schooling,4-7,839534.0851219236,3045284.081564373,27.568333943106285
RN,pooled,stayer,schooling,8-10,359945.1940109705,3045284.081564373,11.819757512608327
RN,pooled,stayer,schooling,11-14,383964.60447775805,3045284.081564373,12.608498721095147
RN,pooled,stayer,schooling,15+,134226.03115543973,3045284.081564373,4.407668629932461
RO,pooled,immigrant,schooling,0,23143.274436490014,154791.62766521997,14.95124431829336
RO,pooled,immigrant,schooling,1-3,28072.26665010002,154791.62766521997,18.135520036532025
RO,pooled,immigrant,schooling,4-7,55644.387770399946,154791.62766521997,35.94793117024807
RO,pooled,immigrant,schooling,8-10,22181.94794684,154791.62766521997,14.330198784920487
RO,pooled,immigrant,schooling,11-14,19444.802564490008,154791.62766521997,12.561921376358166
RO,pooled,immigrant,schooling,15+,6304.948296900002,154791.62766521997,4.073184313647899
RO,pooled,emigrant,schooling,0,12685.59731442,120393.31156162999,10.536795732150098
RO,pooled,emigrant,schooling,1-3,20414.682054320005,120393.31156162999,16.956657965064462
RO,pooled,emigrant,schooling,4-7,45917.68357405999,120393.31156162999,38.13972967306783
RO,pooled,emigrant,schooling,8-10,19144.079276819997,120393.31156162999,15.901281415471356
RO,pooled,emigrant,schooling,11-14,16937.417958179998,120393.31156162999,14.068404414234957
RO,pooled,emigrant,schooling,15+,5293.851383829999,120393.31156162999,4.397130800011301
RO,pooled,stayer,schooling,0,213879.0744744798,1269388.1365497303,16.84898954986419
RO,pooled,stayer,schooling,1-3,249841.05276640994,1269388.1365497303,19.682006281033335
RO,pooled,stayer,schooling,4-7,464605.976854941,1269388.1365497303,36.6007813904553
RO,pooled,stayer,schooling,8-10,166059.3241227899,1269388.1365497303,13.08183993070462
RO,pooled,stayer,schooling,11-14,136601.4438187496,1269388.1365497303,10.761203755223375
RO,pooled,stayer,schooling,15+,38401.26451235998,1269388.1365497303,3.0251790927191755
RR,pooled,immigrant,schooling,0,9721.448716300003,62073.636568129994,15.661155449834261
RR,pooled,immigrant,schooling,1-3,10592.716373809999,62073.636568129994,17.064758824277646
RR,pooled,immigrant,schooling,4-7,19250.48039840001,62073.636568129994,31.012329005843426
RR,pooled,immigrant,schooling,8-10,10765.824335789996,62073.636568129994,17.343633998265556
RR,pooled,immigrant,schooling,11-14,8657.891505569994,62073.636568129994,13.947775552133757
RR,pooled,immigrant,schooling,15+,3085.27523826,62073.636568129994,4.970347169645366
RR,pooled,emigrant,schooling,0,1231.2298701,15565.045162260001,7.910223563535288
RR,pooled,emigrant,schooling,1-3,1725.8925454399996,15565.045162260001,11.088259156643558
RR,pooled,emigrant,schooling,4-7,3910.399505640001,15565.045162260001,25.12295637356327
RR,pooled,emigrant,schooling,8-10,3300.10017952,15565.045162260001,21.20199552984037
RR,pooled,emigrant,schooling,11-14,3891.2238935600003,15565.045162260001,24.999759737253505
RR,pooled,emigrant,schooling,15+,1506.199168,15565.045162260001,9.676805639164005
RR,pooled,stayer,schooling,0,44579.974228609935,257186.79873833997,17.333694593696965
RR,pooled,stayer,schooling,1-3,36509.19214726005,257186.79873833997,14.195593368851037
RR,pooled,stayer,schooling,4-7,80642.59728648997,257186.79873833997,31.355651877192646
RR,pooled,stayer,schooling,8-10,50133.5583201,257186.79873833997,19.493052740667892
RR,pooled,stayer,schooling,11-14,35830.529310289996,257186.79873833997,13.931714025004728
RR,pooled,stayer,schooling,15+,9490.947445590005,257186.79873833997,3.690293394586721
RS,pooled,immigrant,schooling,0,6213.475328639999,176952.60102117006,3.5113783537415415
RS,pooled,immigrant,schooling,1-3,15905.002019160002,176952.60102117006,8.988283827066875
RS,pooled,immigrant,schooling,4-7,60488.985049359995,176952.60102117006,34.183721912131304
RS,pooled,immigrant,schooling,8-10,34359.71133832002,176952.60102117006,19.417466112413532
RS,pooled,immigrant,schooling,11-14,41779.356895740035,176952.60102117006,23.61047910832443
RS,pooled,immigrant,schooling,15+,18206.07038995,176952.60102117006,10.288670686322313
RS,pooled,emigrant,schooling,0,8808.124597540002,234506.12517271994,3.7560317842668653
RS,pooled,emigrant,schooling,1-3,19113.245239049997,234506.12517271994,8.15042473836135
RS,pooled,emigrant,schooling,4-7,66215.52472761997,234506.12517271994,28.236160005991525
RS,pooled,emigrant,schooling,8-10,45921.48126678999,234506.12517271994,19.58220973246119
RS,pooled,emigrant,schooling,11-14,62809.06226459,234506.12517271994,26.783548710435376
RS,pooled,emigrant,schooling,15+,31638.68707713,234506.12517271994,13.491625028483702
RS,pooled,stayer,schooling,0,985766.4926286424,12587319.288948234,7.831425182756372
RS,pooled,stayer,schooling,1-3,1748705.0701658917,12587319.288948234,13.89259325217299
RS,pooled,stayer,schooling,4-7,5144861.634234812,12587319.288948234,40.87337038277913
RS,pooled,stayer,schooling,8-10,2105544.286807147,12587319.288948234,16.727503596860625
RS,pooled,stayer,schooling,11-14,1874313.6585363618,12587319.288948234,14.890491100690708
RS,pooled,stayer,schooling,15+,728128.1465753787,12587319.288948234,5.78461648474017
SC,pooled,immigrant,schooling,0,13758.131442360005,288726.8321447801,4.7651031738751195
SC,pooled,immigrant,schooling,1-3,32570.41452308,288726.8321447801,11.280702344542675
SC,pooled,immigrant,schooling,4-7,94941.05850358997,288726.8321447801,32.882658600979084
SC,pooled,immigrant,schooling,8-10,57042.206471970065,288726.8321447801,19.756461859896223
SC,pooled,immigrant,schooling,11-14,62099.28884292004,288726.8321447801,21.507972910457028
SC,pooled,immigrant,schooling,15+,28315.732360859998,288726.8321447801,9.807101110249867
SC,pooled,emigrant,schooling,0,9550.636685450001,205237.09248361998,4.653465204498665
SC,pooled,emigrant,schooling,1-3,22145.98327197,205237.09248361998,10.79043900104825
SC,pooled,emigrant,schooling,4-7,74788.94328389998,205237.09248361998,36.44026641522847
SC,pooled,emigrant,schooling,8-10,40645.38224433,205237.09248361998,19.804111309739937
SC,pooled,emigrant,schooling,11-14,41794.28737321,205237.09248361998,20.363905406887213
SC,pooled,emigrant,schooling,15+,16311.85962476,205237.09248361998,7.947812662597455
SC,pooled,stayer,schooling,0,413753.22658934025,6037339.99439331,6.853237137109722
SC,pooled,stayer,schooling,1-3,899156.8867909024,6037339.99439331,14.893262390819823
SC,pooled,stayer,schooling,4-7,2443497.6199570885,6037339.99439331,40.47308288461954
SC,pooled,stayer,schooling,8-10,1112468.5805974856,6037339.99439331,18.42646896862858
SC,pooled,stayer,schooling,11-14,884649.0852159832,6037339.99439331,14.652961172263437
SC,pooled,stayer,schooling,15+,283814.5952425097,6037339.99439331,4.700987446558907
SE,pooled,immigrant,schooling,0,13655.052902629992,79642.42880626,17.145450116605044
SE,pooled,immigrant,schooling,1-3,14996.268859360003,79642.42880626,18.829497146351816
SE,pooled,immigrant,schooling,4-7,22282.58831076001,79642.42880626,27.978288262610807
SE,pooled,immigrant,schooling,8-10,11375.557903659994,79642.42880626,14.283288536230401
SE,pooled,immigrant,schooling,11-14,12451.154841719992,79642.42880626,15.633821103081823
SE,pooled,immigrant,schooling,15+,4881.8059881300005,79642.42880626,6.129654835120102
SE,pooled,emigrant,schooling,0,11853.00985175,77310.90557119,15.331614297074069
SE,pooled,emigrant,schooling,1-3,14450.110644540002,77310.90557119,18.690908530665112
SE,pooled,emigrant,schooling,4-7,25298.520293760004,77310.90557119,32.723093988938516
SE,pooled,emigrant,schooling,8-10,11521.11522018,77310.90557119,14.90231570185275
SE,pooled,emigrant,schooling,11-14,10757.29041056,77310.90557119,13.91432467526123
SE,pooled,emigrant,schooling,15+,3430.8591503999996,77310.90557119,4.437742806208331
SE,pooled,stayer,schooling,0,463349.8630001114,1871768.1479708813,24.75466117437744
SE,pooled,stayer,schooling,1-3,412136.48545416025,1871768.1479708813,22.018564954262263
SE,pooled,stayer,schooling,4-7,501281.7540838799,1871768.1479708813,26.781188398109133
SE,pooled,stayer,schooling,8-10,212259.47790389985,1871768.1479708813,11.340051818597455
SE,pooled,stayer,schooling,11-14,210127.63894532964,1871768.1479708813,11.226157426234744
SE,pooled,stayer,schooling,15+,72612.92858350027,1871768.1479708813,3.879376228418964
SP,pooled,immigrant,schooling,0,269286.14097604004,2100417.6491742786,12.820599802229927
SP,pooled,immigrant,schooling,1-3,379814.44900462986,2100417.6491742786,18.082806014981994
SP,pooled,immigrant,schooling,4-7,789849.1373749492,2100417.6491742786,37.60438490342416
SP,pooled,immigrant,schooling,8-10,311959.8833415697,2100417.6491742786,14.852278710579686
SP,pooled,immigrant,schooling,11-14,255831.8995710399,2100417.6491742786,12.180049033182195
SP,pooled,immigrant,schooling,15+,93676.13890604998,2100417.6491742786,4.459881535602035
SP,pooled,emigrant,schooling,0,95053.40106221999,1156691.9826582498,8.21769342982504
SP,pooled,emigrant,schooling,1-3,172396.24814846995,1156691.9826582498,14.90424855822704
SP,pooled,emigrant,schooling,4-7,394028.4425933601,1156691.9826582498,34.0651140062218
SP,pooled,emigrant,schooling,8-10,204243.98005996997,1156691.9826582498,17.657594512809453
SP,pooled,emigrant,schooling,11-14,195201.99727508,1156691.9826582498,16.875884003836255
SP,pooled,emigrant,schooling,15+,95767.91351915,1156691.9826582498,8.279465489080431
SP,pooled,stayer,schooling,0,3747698.8008554825,43826577.41448383,8.551201170495556
SP,pooled,stayer,schooling,1-3,5659456.101336848,43826577.41448383,12.91329698829393
SP,pooled,stayer,schooling,4-7,14756208.821905743,43826577.41448383,33.6695441269596
SP,pooled,stayer,schooling,8-10,8227431.410457563,43826577.41448383,18.772698886905452
SP,pooled,stayer,schooling,11-14,8182220.705696369,43826577.41448383,18.669540695168006
SP,pooled,stayer,schooling,15+,3253561.5742318225,43826577.41448383,7.423718132177449
TO,pooled,immigrant,schooling,0,18684.596825269982,129308.93860390998,14.449578681102102
TO,pooled,immigrant,schooling,1-3,22949.74407439,129308.93860390998,17.74799509002857
TO,pooled,immigrant,schooling,4-7,41450.50080638002,129308.93860390998,32.05540255291111
TO,pooled,immigrant,schooling,8-10,20270.43299517997,129308.93860390998,15.675971989276729
TO,pooled,immigrant,schooling,11-14,19178.946792170005,129308.93860390998,14.831880146288729
TO,pooled,immigrant,schooling,15+,6774.717110519998,129308.93860390998,5.23917154039276
TO,pooled,emigrant,schooling,0,16760.128708099997,113959.40692963001,14.707104187063193
TO,pooled,emigrant,schooling,1-3,21510.288615740006,113959.40692963001,18.87539536689816
TO,pooled,emigrant,schooling,4-7,39967.531919650006,113959.40692963001,35.07172685123746
TO,pooled,emigrant,schooling,8-10,18423.745287350004,113959.40692963001,16.166936792437568
TO,pooled,emigrant,schooling,11-14,14563.808393680007,113959.40692963001,12.779821153924717
TO,pooled,emigrant,schooling,15+,2733.90400511,113959.40692963001,2.3990156484389105
TO,pooled,stayer,schooling,0,245760.54177582992,1037886.8822552626,23.67893322264636
TO,pooled,stayer,schooling,1-3,239217.27926536062,1037886.8822552626,23.04849240849413
TO,pooled,stayer,schooling,4-7,308883.88746403175,1037886.8822552626,29.760843184841743
TO,pooled,stayer,schooling,8-10,120696.98707847006,1037886.8822552626,11.629108060042453
TO,pooled,stayer,schooling,11-14,103242.94703810016,1037886.8822552626,9.947418047500491
TO,pooled,stayer,schooling,15+,20085.239633469995,1037886.8822552626,1.9352050764748119
AC,1970,immigrant,household_size,1,1373.0,23652.0,5.805005919161171
AC,1970,immigrant,household_size,2,1709.0,23652.0,7.225604600033824
AC,1970,immigrant,household_size,3,2173.0,23652.0,9.187383730762726
AC,1970,immigrant,household_size,4,2196.0,23652.0,9.284627092846272
AC,1970,immigrant,household_size,5,2603.0,23652.0,11.005411804498562
AC,1970,immigrant,household_size,6+,13598.0,23652.0,57.491966852697445
AC,1970,emigrant,household_size,1,957.0,26944.0,3.551811163895487
AC,1970,emigrant,household_size,2,1981.0,26944.0,7.352286223277909
AC,1970,emigrant,household_size,3,2839.0,26944.0,10.53666864608076
AC,1970,emigrant,household_size,4,2880.0,26944.0,10.688836104513063
AC,1970,emigrant,household_size,5,3612.0,26944.0,13.405581947743467
AC,1970,emigrant,household_size,6+,14675.0,26944.0,54.464815914489314
AC,1970,stayer,household_size,1,1728.0,149978.0,1.152168984784435
AC,1970,stayer,household_size,2,5910.0,149978.0,3.9405779514328767
AC,1970,stayer,household_size,3,9089.0,149978.0,6.060222165917668
AC,1970,stayer,household_size,4,11167.0,149978.0,7.445758711277654
AC,1970,stayer,household_size,5,14030.0,149978.0,9.354705356785662
AC,1970,stayer,household_size,6+,108054.0,149978.0,72.0465668298017
AL,1970,immigrant,household_size,1,4270.0,97018.0,4.401245129769733
AL,1970,immigrant,household_size,2,8032.0,97018.0,8.278876084850234
AL,1970,immigrant,household_size,3,10365.0,97018.0,10.68358448947618
